"","x"
"10880","ENST00000443438"
"10881","ENST00000507661"
"10882","ENST00000620436"
"10883","ENST00000491939"
"10884","ENST00000525164"
"10885","ENST00000356053"
"10886","ENST00000547628"
"10887","ENST00000475165"
"10888","ENST00000512276"
"10889","ENST00000496969"
"10890","ENST00000587959"
"10891","ENST00000584176"
"10892","ENST00000465931"
"10893","ENST00000568020"
"10894","ENST00000374557"
"10895","ENST00000272217"
"10896","ENST00000536494"
"10897","ENST00000585421"
"10898","ENST00000382285"
"10899","ENST00000304004"
"10900","ENST00000333046"
"10901","ENST00000586930"
"10902","ENST00000557358"
"10903","ENST00000329565"
"10904","ENST00000366592"
"10905","ENST00000583355"
"10906","ENST00000512894"
"10907","ENST00000495415"
"10908","ENST00000564651"
"10909","ENST00000571079"
"10910","ENST00000536559"
"10911","ENST00000450939"
"10912","ENST00000474481"
"10913","ENST00000582026"
"10914","ENST00000558961"
"10915","ENST00000527987"
"10916","ENST00000519316"
"10917","ENST00000478416"
"10918","ENST00000419575"
"10919","ENST00000005178"
"10920","ENST00000422322"
"10921","ENST00000449599"
"10922","ENST00000597743"
"10923","ENST00000493676"
"10924","ENST00000479163"
"10925","ENST00000243325"
"10926","ENST00000577105"
"10927","ENST00000529246"
"10928","ENST00000520470"
"10929","ENST00000484828"
"10930","ENST00000348403"
"10931","ENST00000337231"
"10932","ENST00000599794"
"10933","ENST00000554405"
"10934","ENST00000585845"
"10935","ENST00000381916"
"10936","ENST00000406293"
"10937","ENST00000311713"
"10938","ENST00000527136"
"10939","ENST00000492682"
"10940","ENST00000489349"
"10941","ENST00000470180"
"10942","ENST00000324894"
"10943","ENST00000356654"
"10944","ENST00000484646"
"10945","ENST00000278279"
"10946","ENST00000539976"
"10947","ENST00000461437"
"10948","ENST00000420551"
"10949","ENST00000598831"
"10950","ENST00000485682"
"10951","ENST00000392720"
"10952","ENST00000557245"
"10953","ENST00000367895"
"10954","ENST00000567111"
"10955","ENST00000534419"
"10956","ENST00000527583"
"10957","ENST00000467960"
"10958","ENST00000280876"
"10959","ENST00000266604"
"10960","ENST00000419021"
"10961","ENST00000534736"
"10962","ENST00000575110"
"10963","ENST00000438317"
"10964","ENST00000526083"
"10965","ENST00000318080"
"10966","ENST00000461371"
"10967","ENST00000357816"
"10968","ENST00000424882"
"10969","ENST00000301324"
"10970","ENST00000527817"
"10971","ENST00000492002"
"10972","ENST00000602717"
"10973","ENST00000339618"
"10974","ENST00000420858"
"10975","ENST00000534939"
"10976","ENST00000466794"
"10977","ENST00000550973"
"10978","ENST00000448224"
"10979","ENST00000581078"
"10980","ENST00000591949"
"10981","ENST00000491036"
"10982","ENST00000341376"
"10983","ENST00000497635"
"10984","ENST00000568397"
"10985","ENST00000424691"
"10986","ENST00000495640"
"10987","ENST00000467568"
"10988","ENST00000325215"
"10989","ENST00000308214"
"10990","ENST00000379086"
"10991","ENST00000451248"
"10992","ENST00000221922"
"10993","ENST00000276096"
"10994","ENST00000332298"
"10995","ENST00000602875"
"10996","ENST00000508751"
"10997","ENST00000598015"
"10998","ENST00000434713"
"10999","ENST00000471891"
"11000","ENST00000509987"
"11001","ENST00000401395"
"11002","ENST00000535978"
"11003","ENST00000285667"
"11004","ENST00000592074"
"11005","ENST00000495920"
"11006","ENST00000398882"
"11007","ENST00000480424"
"11008","ENST00000489188"
"11009","ENST00000531156"
"11010","ENST00000576976"
"11011","ENST00000601949"
"11012","ENST00000372853"
"11013","ENST00000527141"
"11014","ENST00000461804"
"11015","ENST00000446833"
"11016","ENST00000414296"
"11017","ENST00000468885"
"11018","ENST00000399229"
"11019","ENST00000344823"
"11020","ENST00000470347"
"11021","ENST00000467988"
"11022","ENST00000572105"
"11023","ENST00000532201"
"11024","ENST00000457607"
"11025","ENST00000375377"
"11026","ENST00000491635"
"11027","ENST00000318129"
"11028","ENST00000470824"
"11029","ENST00000507354"
"11030","ENST00000486036"
"11031","ENST00000399602"
"11032","ENST00000410073"
"11033","ENST00000533151"
"11034","ENST00000337387"
"11035","ENST00000569317"
"11036","ENST00000366917"
"11037","ENST00000389078"
"11038","ENST00000612200"
"11039","ENST00000539074"
"11040","ENST00000618771"
"11041","ENST00000550168"
"11042","ENST00000473717"
"11043","ENST00000338566"
"11044","ENST00000199814"
"11045","ENST00000487978"
"11046","ENST00000591194"
"11047","ENST00000574217"
"11048","ENST00000535333"
"11049","ENST00000377959"
"11050","ENST00000519074"
"11051","ENST00000583307"
"11052","ENST00000503183"
"11053","ENST00000524161"
"11054","ENST00000461928"
"11055","ENST00000361661"
"11056","ENST00000478793"
"11057","ENST00000513187"
"11058","ENST00000441250"
"11059","ENST00000431292"
"11060","ENST00000379409"
"11061","ENST00000537603"
"11062","ENST00000437036"
"11063","ENST00000586752"
"11064","ENST00000254730"
"11065","ENST00000306318"
"11066","ENST00000478869"
"11067","ENST00000526048"
"11068","ENST00000569706"
"11069","ENST00000559828"
"11070","ENST00000532742"
"11071","ENST00000370192"
"11072","ENST00000378888"
"11073","ENST00000518039"
"11074","ENST00000396435"
"11075","ENST00000255557"
"11076","ENST00000556394"
"11077","ENST00000528029"
"11078","ENST00000479855"
"11079","ENST00000304527"
"11080","ENST00000478502"
"11081","ENST00000507193"
"11082","ENST00000536349"
"11083","ENST00000473199"
"11084","ENST00000586906"
"11085","ENST00000495265"
"11086","ENST00000375430"
"11087","ENST00000537949"
"11088","ENST00000274276"
"11089","ENST00000305786"
"11090","ENST00000329236"
"11091","ENST00000370349"
"11092","ENST00000463838"
"11093","ENST00000394586"
"11094","ENST00000260102"
"11095","ENST00000366985"
"11096","ENST00000397006"
"11097","ENST00000492153"
"11098","ENST00000378616"
"11099","ENST00000414013"
"11100","ENST00000398333"
"11101","ENST00000485839"
"11102","ENST00000477621"
"11103","ENST00000491860"
"11104","ENST00000308724"
"11105","ENST00000455596"
"11106","ENST00000476217"
"11107","ENST00000376759"
"11108","ENST00000394067"
"11109","ENST00000533830"
"11110","ENST00000523149"
"11111","ENST00000484093"
"11112","ENST00000600194"
"11113","ENST00000380870"
"11114","ENST00000539254"
"11115","ENST00000613750"
"11116","ENST00000486584"
"11117","ENST00000276211"
"11118","ENST00000581806"
"11119","ENST00000556309"
"11120","ENST00000254323"
"11121","ENST00000374231"
"11122","ENST00000615627"
"11123","ENST00000409356"
"11124","ENST00000525457"
"11125","ENST00000312010"
"11126","ENST00000590857"
"11127","ENST00000442272"
"11128","ENST00000479323"
"11129","ENST00000403470"
"11130","ENST00000464418"
"11131","ENST00000339394"
"11132","ENST00000403890"
"11133","ENST00000409412"
"11134","ENST00000496120"
"11135","ENST00000577158"
"11136","ENST00000567285"
"11137","ENST00000419761"
"11138","ENST00000546737"
"11139","ENST00000565845"
"11140","ENST00000342407"
"11141","ENST00000494870"
"11142","ENST00000474796"
"11143","ENST00000413939"
"11144","ENST00000552563"
"11145","ENST00000539930"
"11146","ENST00000546478"
"11147","ENST00000630477"
"11148","ENST00000486101"
"11149","ENST00000467668"
"11150","ENST00000416420"
"11151","ENST00000470356"
"11152","ENST00000544538"
"11153","ENST00000439029"
"11154","ENST00000456376"
"11155","ENST00000434408"
"11156","ENST00000518148"
"11157","ENST00000515875"
"11158","ENST00000475603"
"11159","ENST00000437278"
"11160","ENST00000487177"
"11161","ENST00000557318"
"11162","ENST00000630425"
"11163","ENST00000597852"
"11164","ENST00000581241"
"11165","ENST00000480704"
"11166","ENST00000596672"
"11167","ENST00000525333"
"11168","ENST00000392373"
"11169","ENST00000465124"
"11170","ENST00000601390"
"11171","ENST00000515140"
"11172","ENST00000631891"
"11173","ENST00000509564"
"11174","ENST00000586346"
"11175","ENST00000538090"
"11176","ENST00000472624"
"11177","ENST00000457186"
"11178","ENST00000238256"
"11179","ENST00000398427"
"11180","ENST00000582857"
"11181","ENST00000524199"
"11182","ENST00000391951"
"11183","ENST00000559396"
"11184","ENST00000523921"
"11185","ENST00000340281"
"11186","ENST00000602438"
"11187","ENST00000443090"
"11188","ENST00000456849"
"11189","ENST00000346166"
"11190","ENST00000559043"
"11191","ENST00000430114"
"11192","ENST00000539272"
"11193","ENST00000554910"
"11194","ENST00000333511"
"11195","ENST00000451956"
"11196","ENST00000548504"
"11197","ENST00000482904"
"11198","ENST00000592874"
"11199","ENST00000438748"
"11200","ENST00000599278"
"11201","ENST00000530035"
"11202","ENST00000528586"
"11203","ENST00000564545"
"11204","ENST00000343388"
"11205","ENST00000592158"
"11206","ENST00000526584"
"11207","ENST00000505799"
"11208","ENST00000570616"
"11209","ENST00000587821"
"11210","ENST00000492205"
"11211","ENST00000482184"
"11212","ENST00000373293"
"11213","ENST00000533530"
"11214","ENST00000261479"
"11215","ENST00000541523"
"11216","ENST00000393555"
"11217","ENST00000513522"
"11218","ENST00000574928"
"11219","ENST00000234798"
"11220","ENST00000389093"
"11221","ENST00000479961"
"11222","ENST00000304478"
"11223","ENST00000328540"
"11224","ENST00000392490"
"11225","ENST00000463226"
"11226","ENST00000504622"
"11227","ENST00000532732"
"11228","ENST00000486714"
"11229","ENST00000374266"
"11230","ENST00000495880"
"11231","ENST00000273359"
"11232","ENST00000285605"
"11233","ENST00000476870"
"11234","ENST00000506787"
"11235","ENST00000573466"
"11236","ENST00000344517"
"11237","ENST00000503396"
"11238","ENST00000482365"
"11239","ENST00000569342"
"11240","ENST00000518931"
"11241","ENST00000527973"
"11242","ENST00000446668"
"11243","ENST00000568495"
"11244","ENST00000409644"
"11245","ENST00000409538"
"11246","ENST00000624874"
"11247","ENST00000272418"
"11248","ENST00000375662"
"11249","ENST00000348795"
"11250","ENST00000497650"
"11251","ENST00000173785"
"11252","ENST00000589347"
"11253","ENST00000478125"
"11254","ENST00000483074"
"11255","ENST00000466632"
"11256","ENST00000510052"
"11257","ENST00000566318"
"11258","ENST00000407008"
"11259","ENST00000467402"
"11260","ENST00000494278"
"11261","ENST00000593690"
"11262","ENST00000569702"
"11263","ENST00000586517"
"11264","ENST00000341541"
"11265","ENST00000346178"
"11266","ENST00000236959"
"11267","ENST00000529299"
"11268","ENST00000229265"
"11269","ENST00000389703"
"11270","ENST00000616026"
"11271","ENST00000164305"
"11272","ENST00000445183"
"11273","ENST00000563166"
"11274","ENST00000573584"
"11275","ENST00000529645"
"11276","ENST00000356025"
"11277","ENST00000582529"
"11278","ENST00000417791"
"11279","ENST00000587439"
"11280","ENST00000333407"
"11281","ENST00000261304"
"11282","ENST00000527812"
"11283","ENST00000486250"
"11284","ENST00000511544"
"11285","ENST00000317447"
"11286","ENST00000261425"
"11287","ENST00000549455"
"11288","ENST00000515041"
"11289","ENST00000423296"
"11290","ENST00000448333"
"11291","ENST00000378697"
"11292","ENST00000462590"
"11293","ENST00000504637"
"11294","ENST00000521202"
"11295","ENST00000555661"
"11296","ENST00000399458"
"11297","ENST00000469908"
"11298","ENST00000418337"
"11299","ENST00000482598"
"11300","ENST00000483815"
"11301","ENST00000423961"
"11302","ENST00000512657"
"11303","ENST00000613835"
"11304","ENST00000483951"
"11305","ENST00000374279"
"11306","ENST00000540260"
"11307","ENST00000539664"
"11308","ENST00000588849"
"11309","ENST00000589017"
"11310","ENST00000547992"
"11311","ENST00000444373"
"11312","ENST00000492372"
"11313","ENST00000416165"
"11314","ENST00000409218"
"11315","ENST00000619188"
"11316","ENST00000494549"
"11317","ENST00000466196"
"11318","ENST00000590342"
"11319","ENST00000396914"
"11320","ENST00000470935"
"11321","ENST00000475205"
"11322","ENST00000583381"
"11323","ENST00000358056"
"11324","ENST00000616600"
"11325","ENST00000519056"
"11326","ENST00000395573"
"11327","ENST00000529479"
"11328","ENST00000423601"
"11329","ENST00000586701"
"11330","ENST00000507402"
"11331","ENST00000478860"
"11332","ENST00000555249"
"11333","ENST00000575101"
"11334","ENST00000324544"
"11335","ENST00000556735"
"11336","ENST00000587501"
"11337","ENST00000431606"
"11338","ENST00000555926"
"11339","ENST00000495740"
"11340","ENST00000474802"
"11341","ENST00000377614"
"11342","ENST00000522255"
"11343","ENST00000406452"
"11344","ENST00000420292"
"11345","ENST00000408962"
"11346","ENST00000374270"
"11347","ENST00000462381"
"11348","ENST00000609040"
"11349","ENST00000411533"
"11350","ENST00000574867"
"11351","ENST00000370939"
"11352","ENST00000503002"
"11353","ENST00000284041"
"11354","ENST00000546516"
"11355","ENST00000489867"
"11356","ENST00000633502"
"11357","ENST00000451082"
"11358","ENST00000596217"
"11359","ENST00000535194"
"11360","ENST00000507956"
"11361","ENST00000602167"
"11362","ENST00000462948"
"11363","ENST00000600362"
"11364","ENST00000496138"
"11365","ENST00000544943"
"11366","ENST00000461268"
"11367","ENST00000589709"
"11368","ENST00000479901"
"11369","ENST00000583147"
"11370","ENST00000432667"
"11371","ENST00000567589"
"11372","ENST00000539693"
"11373","ENST00000489310"
"11374","ENST00000325333"
"11375","ENST00000541005"
"11376","ENST00000530836"
"11377","ENST00000462302"
"11378","ENST00000467452"
"11379","ENST00000568919"
"11380","ENST00000614502"
"11381","ENST00000413545"
"11382","ENST00000413446"
"11383","ENST00000519359"
"11384","ENST00000564445"
"11385","ENST00000368902"
"11386","ENST00000486717"
"11387","ENST00000595980"
"11388","ENST00000560112"
"11389","ENST00000580573"
"11390","ENST00000476166"
"11391","ENST00000563413"
"11392","ENST00000297258"
"11393","ENST00000464348"
"11394","ENST00000602825"
"11395","ENST00000447376"
"11396","ENST00000481012"
"11397","ENST00000434436"
"11398","ENST00000524634"
"11399","ENST00000540592"
"11400","ENST00000442218"
"11401","ENST00000590735"
"11402","ENST00000468525"
"11403","ENST00000315323"
"11404","ENST00000477868"
"11405","ENST00000547637"
"11406","ENST00000541567"
"11407","ENST00000374454"
"11408","ENST00000468262"
"11409","ENST00000457723"
"11410","ENST00000565288"
"11411","ENST00000371217"
"11412","ENST00000549177"
"11413","ENST00000245960"
"11414","ENST00000570652"
"11415","ENST00000548169"
"11416","ENST00000569026"
"11417","ENST00000533234"
"11418","ENST00000485382"
"11419","ENST00000471520"
"11420","ENST00000397388"
"11421","ENST00000511147"
"11422","ENST00000561113"
"11423","ENST00000409426"
"11424","ENST00000525769"
"11425","ENST00000429572"
"11426","ENST00000532241"
"11427","ENST00000626154"
"11428","ENST00000371711"
"11429","ENST00000614180"
"11430","ENST00000592791"
"11431","ENST00000368687"
"11432","ENST00000331079"
"11433","ENST00000579449"
"11434","ENST00000498339"
"11435","ENST00000405944"
"11436","ENST00000299299"
"11437","ENST00000612656"
"11438","ENST00000503264"
"11439","ENST00000613242"
"11440","ENST00000537442"
"11441","ENST00000421203"
"11442","ENST00000622735"
"11443","ENST00000560993"
"11444","ENST00000464876"
"11445","ENST00000441788"
"11446","ENST00000331808"
"11447","ENST00000483374"
"11448","ENST00000524443"
"11449","ENST00000514594"
"11450","ENST00000480949"
"11451","ENST00000569898"
"11452","ENST00000380916"
"11453","ENST00000297533"
"11454","ENST00000532101"
"11455","ENST00000440277"
"11456","ENST00000598235"
"11457","ENST00000344529"
"11458","ENST00000475705"
"11459","ENST00000276833"
"11460","ENST00000371820"
"11461","ENST00000532585"
"11462","ENST00000367274"
"11463","ENST00000471288"
"11464","ENST00000452606"
"11465","ENST00000606059"
"11466","ENST00000546970"
"11467","ENST00000486482"
"11468","ENST00000460899"
"11469","ENST00000293778"
"11470","ENST00000570182"
"11471","ENST00000469143"
"11472","ENST00000498700"
"11473","ENST00000343307"
"11474","ENST00000559822"
"11475","ENST00000424390"
"11476","ENST00000515800"
"11477","ENST00000581882"
"11478","ENST00000473132"
"11479","ENST00000331238"
"11480","ENST00000526151"
"11481","ENST00000593544"
"11482","ENST00000480202"
"11483","ENST00000589253"
"11484","ENST00000421776"
"11485","ENST00000491842"
"11486","ENST00000368015"
"11487","ENST00000394904"
"11488","ENST00000436479"
"11489","ENST00000554680"
"11490","ENST00000366873"
"11491","ENST00000597480"
"11492","ENST00000525384"
"11493","ENST00000625767"
"11494","ENST00000229314"
"11495","ENST00000610653"
"11496","ENST00000527433"
"11497","ENST00000341900"
"11498","ENST00000373815"
"11499","ENST00000566706"
"11500","ENST00000581267"
"11501","ENST00000381136"
"11502","ENST00000557659"
"11503","ENST00000529462"
"11504","ENST00000548202"
"11505","ENST00000584754"
"11506","ENST00000320431"
"11507","ENST00000376918"
"11508","ENST00000550787"
"11509","ENST00000489788"
"11510","ENST00000441438"
"11511","ENST00000451068"
"11512","ENST00000460737"
"11513","ENST00000230340"
"11514","ENST00000492027"
"11515","ENST00000557974"
"11516","ENST00000540527"
"11517","ENST00000343150"
"11518","ENST00000536079"
"11519","ENST00000366601"
"11520","ENST00000558751"
"11521","ENST00000278829"
"11522","ENST00000425785"
"11523","ENST00000593178"
"11524","ENST00000418713"
"11525","ENST00000440506"
"11526","ENST00000523007"
"11527","ENST00000526228"
"11528","ENST00000359060"
"11529","ENST00000540319"
"11530","ENST00000435675"
"11531","ENST00000556959"
"11532","ENST00000440549"
"11533","ENST00000512707"
"11534","ENST00000358888"
"11535","ENST00000491003"
"11536","ENST00000480626"
"11537","ENST00000351153"
"11538","ENST00000599049"
"11539","ENST00000487211"
"11540","ENST00000531801"
"11541","ENST00000497177"
"11542","ENST00000530191"
"11543","ENST00000549773"
"11544","ENST00000543974"
"11545","ENST00000354586"
"11546","ENST00000538196"
"11547","ENST00000486828"
"11548","ENST00000593029"
"11549","ENST00000437340"
"11550","ENST00000274766"
"11551","ENST00000396097"
"11552","ENST00000353487"
"11553","ENST00000460898"
"11554","ENST00000598010"
"11555","ENST00000595633"
"11556","ENST00000550654"
"11557","ENST00000356864"
"11558","ENST00000475594"
"11559","ENST00000481862"
"11560","ENST00000474939"
"11561","ENST00000473662"
"11562","ENST00000613503"
"11563","ENST00000505095"
"11564","ENST00000512654"
"11565","ENST00000272167"
"11566","ENST00000557406"
"11567","ENST00000559414"
"11568","ENST00000548577"
"11569","ENST00000393436"
"11570","ENST00000526090"
"11571","ENST00000515183"
"11572","ENST00000450168"
"11573","ENST00000361866"
"11574","ENST00000371421"
"11575","ENST00000533704"
"11576","ENST00000505569"
"11577","ENST00000435082"
"11578","ENST00000620489"
"11579","ENST00000600033"
"11580","ENST00000374199"
"11581","ENST00000484952"
"11582","ENST00000465503"
"11583","ENST00000394987"
"11584","ENST00000225964"
"11585","ENST00000431048"
"11586","ENST00000515191"
"11587","ENST00000494312"
"11588","ENST00000620770"
"11589","ENST00000278840"
"11590","ENST00000506174"
"11591","ENST00000391952"
"11592","ENST00000468666"
"11593","ENST00000461949"
"11594","ENST00000575172"
"11595","ENST00000374643"
"11596","ENST00000468083"
"11597","ENST00000567123"
"11598","ENST00000396721"
"11599","ENST00000562117"
"11600","ENST00000409994"
"11601","ENST00000631468"
"11602","ENST00000344697"
"11603","ENST00000558932"
"11604","ENST00000630853"
"11605","ENST00000560310"
"11606","ENST00000367309"
"11607","ENST00000619367"
"11608","ENST00000587569"
"11609","ENST00000439388"
"11610","ENST00000588086"
"11611","ENST00000428092"
"11612","ENST00000482808"
"11613","ENST00000483839"
"11614","ENST00000618160"
"11615","ENST00000566365"
"11616","ENST00000465151"
"11617","ENST00000623603"
"11618","ENST00000367538"
"11619","ENST00000583788"
"11620","ENST00000306726"
"11621","ENST00000442997"
"11622","ENST00000395648"
"11623","ENST00000547369"
"11624","ENST00000545944"
"11625","ENST00000503707"
"11626","ENST00000551446"
"11627","ENST00000572326"
"11628","ENST00000431853"
"11629","ENST00000467738"
"11630","ENST00000486974"
"11631","ENST00000263196"
"11632","ENST00000527846"
"11633","ENST00000526114"
"11634","ENST00000373865"
"11635","ENST00000267163"
"11636","ENST00000409992"
"11637","ENST00000373163"
"11638","ENST00000531863"
"11639","ENST00000368571"
"11640","ENST00000302017"
"11641","ENST00000444059"
"11642","ENST00000395663"
"11643","ENST00000585539"
"11644","ENST00000485538"
"11645","ENST00000380472"
"11646","ENST00000496195"
"11647","ENST00000582494"
"11648","ENST00000467044"
"11649","ENST00000497630"
"11650","ENST00000376014"
"11651","ENST00000413303"
"11652","ENST00000462166"
"11653","ENST00000534141"
"11654","ENST00000377724"
"11655","ENST00000263774"
"11656","ENST00000308982"
"11657","ENST00000529968"
"11658","ENST00000259467"
"11659","ENST00000613953"
"11660","ENST00000422536"
"11661","ENST00000590498"
"11662","ENST00000543861"
"11663","ENST00000562445"
"11664","ENST00000366641"
"11665","ENST00000418532"
"11666","ENST00000542565"
"11667","ENST00000537540"
"11668","ENST00000440465"
"11669","ENST00000376808"
"11670","ENST00000262584"
"11671","ENST00000507624"
"11672","ENST00000503450"
"11673","ENST00000494722"
"11674","ENST00000222190"
"11675","ENST00000419132"
"11676","ENST00000624422"
"11677","ENST00000268957"
"11678","ENST00000367485"
"11679","ENST00000610637"
"11680","ENST00000413463"
"11681","ENST00000528865"
"11682","ENST00000368069"
"11683","ENST00000337898"
"11684","ENST00000417187"
"11685","ENST00000205194"
"11686","ENST00000482459"
"11687","ENST00000487962"
"11688","ENST00000480640"
"11689","ENST00000529740"
"11690","ENST00000624652"
"11691","ENST00000587376"
"11692","ENST00000598968"
"11693","ENST00000508557"
"11694","ENST00000565977"
"11695","ENST00000443684"
"11696","ENST00000531653"
"11697","ENST00000262962"
"11698","ENST00000301843"
"11699","ENST00000438018"
"11700","ENST00000565723"
"11701","ENST00000632864"
"11702","ENST00000633056"
"11703","ENST00000621639"
"11704","ENST00000471957"
"11705","ENST00000507261"
"11706","ENST00000614710"
"11707","ENST00000409298"
"11708","ENST00000537545"
"11709","ENST00000483824"
"11710","ENST00000461451"
"11711","ENST00000566181"
"11712","ENST00000479919"
"11713","ENST00000631914"
"11714","ENST00000464375"
"11715","ENST00000466455"
"11716","ENST00000527622"
"11717","ENST00000420463"
"11718","ENST00000520187"
"11719","ENST00000432931"
"11720","ENST00000503439"
"11721","ENST00000480645"
"11722","ENST00000625554"
"11723","ENST00000632668"
"11724","ENST00000282120"
"11725","ENST00000627851"
"11726","ENST00000420137"
"11727","ENST00000361470"
"11728","ENST00000397665"
"11729","ENST00000449495"
"11730","ENST00000464377"
"11731","ENST00000629999"
"11732","ENST00000583242"
"11733","ENST00000576338"
"11734","ENST00000422072"
"11735","ENST00000375365"
"11736","ENST00000530889"
"11737","ENST00000515886"
"11738","ENST00000607161"
"11739","ENST00000293925"
"11740","ENST00000578578"
"11741","ENST00000540373"
"11742","ENST00000472666"
"11743","ENST00000392523"
"11744","ENST00000591588"
"11745","ENST00000555788"
"11746","ENST00000536017"
"11747","ENST00000627102"
"11748","ENST00000619255"
"11749","ENST00000468322"
"11750","ENST00000612092"
"11751","ENST00000588455"
"11752","ENST00000566296"
"11753","ENST00000558468"
"11754","ENST00000491376"
"11755","ENST00000531099"
"11756","ENST00000496708"
"11757","ENST00000567621"
"11758","ENST00000512780"
"11759","ENST00000487844"
"11760","ENST00000294258"
"11761","ENST00000619937"
"11762","ENST00000264010"
"11763","ENST00000479408"
"11764","ENST00000554340"
"11765","ENST00000575857"
"11766","ENST00000224237"
"11767","ENST00000343550"
"11768","ENST00000528900"
"11769","ENST00000456470"
"11770","ENST00000469144"
"11771","ENST00000525223"
"11772","ENST00000575507"
"11773","ENST00000544125"
"11774","ENST00000402024"
"11775","ENST00000577197"
"11776","ENST00000598179"
"11777","ENST00000508456"
"11778","ENST00000524658"
"11779","ENST00000434240"
"11780","ENST00000270077"
"11781","ENST00000281038"
"11782","ENST00000300954"
"11783","ENST00000531732"
"11784","ENST00000502255"
"11785","ENST00000469704"
"11786","ENST00000564692"
"11787","ENST00000389672"
"11788","ENST00000473168"
"11789","ENST00000522803"
"11790","ENST00000373492"
"11791","ENST00000585101"
"11792","ENST00000479005"
"11793","ENST00000627534"
"11794","ENST00000583074"
"11795","ENST00000485273"
"11796","ENST00000323786"
"11797","ENST00000459906"
"11798","ENST00000251775"
"11799","ENST00000253815"
"11800","ENST00000618464"
"11801","ENST00000592664"
"11802","ENST00000295050"
"11803","ENST00000521261"
"11804","ENST00000592922"
"11805","ENST00000554021"
"11806","ENST00000552297"
"11807","ENST00000476618"
"11808","ENST00000551285"
"11809","ENST00000426530"
"11810","ENST00000530835"
"11811","ENST00000527178"
"11812","ENST00000540499"
"11813","ENST00000452892"
"11814","ENST00000483788"
"11815","ENST00000558053"
"11816","ENST00000491971"
"11817","ENST00000373586"
"11818","ENST00000246841"
"11819","ENST00000507724"
"11820","ENST00000299671"
"11821","ENST00000443280"
"11822","ENST00000511001"
"11823","ENST00000271843"
"11824","ENST00000529370"
"11825","ENST00000530601"
"11826","ENST00000577500"
"11827","ENST00000630016"
"11828","ENST00000474248"
"11829","ENST00000588640"
"11830","ENST00000467311"
"11831","ENST00000452666"
"11832","ENST00000402554"
"11833","ENST00000568512"
"11834","ENST00000584568"
"11835","ENST00000613964"
"11836","ENST00000360314"
"11837","ENST00000526039"
"11838","ENST00000552361"
"11839","ENST00000509318"
"11840","ENST00000314606"
"11841","ENST00000380599"
"11842","ENST00000479872"
"11843","ENST00000411929"
"11844","ENST00000468979"
"11845","ENST00000578415"
"11846","ENST00000540074"
"11847","ENST00000507463"
"11848","ENST00000534459"
"11849","ENST00000361680"
"11850","ENST00000397912"
"11851","ENST00000327787"
"11852","ENST00000524230"
"11853","ENST00000454885"
"11854","ENST00000511521"
"11855","ENST00000338272"
"11856","ENST00000525803"
"11857","ENST00000570215"
"11858","ENST00000394963"
"11859","ENST00000569436"
"11860","ENST00000547479"
"11861","ENST00000524663"
"11862","ENST00000563961"
"11863","ENST00000457492"
"11864","ENST00000494726"
"11865","ENST00000489097"
"11866","ENST00000391901"
"11867","ENST00000329420"
"11868","ENST00000495720"
"11869","ENST00000443940"
"11870","ENST00000367393"
"11871","ENST00000458696"
"11872","ENST00000581208"
"11873","ENST00000437164"
"11874","ENST00000597371"
"11875","ENST00000380056"
"11876","ENST00000279387"
"11877","ENST00000339642"
"11878","ENST00000203001"
"11879","ENST00000326577"
"11880","ENST00000520709"
"11881","ENST00000324689"
"11882","ENST00000560911"
"11883","ENST00000592634"
"11884","ENST00000477897"
"11885","ENST00000377793"
"11886","ENST00000266564"
"11887","ENST00000435132"
"11888","ENST00000538727"
"11889","ENST00000399277"
"11890","ENST00000532404"
"11891","ENST00000562222"
"11892","ENST00000581066"
"11893","ENST00000416569"
"11894","ENST00000504124"
"11895","ENST00000538254"
"11896","ENST00000416949"
"11897","ENST00000521512"
"11898","ENST00000511534"
"11899","ENST00000472204"
"11900","ENST00000621751"
"11901","ENST00000533003"
"11902","ENST00000581694"
"11903","ENST00000495821"
"11904","ENST00000549450"
"11905","ENST00000489384"
"11906","ENST00000627439"
"11907","ENST00000568612"
"11908","ENST00000535776"
"11909","ENST00000420626"
"11910","ENST00000491610"
"11911","ENST00000486870"
"11912","ENST00000547790"
"11913","ENST00000432435"
"11914","ENST00000236980"
"11915","ENST00000380496"
"11916","ENST00000512878"
"11917","ENST00000441358"
"11918","ENST00000493961"
"11919","ENST00000477026"
"11920","ENST00000422190"
"11921","ENST00000615932"
"11922","ENST00000437901"
"11923","ENST00000493059"
"11924","ENST00000510719"
"11925","ENST00000354470"
"11926","ENST00000415028"
"11927","ENST00000579466"
"11928","ENST00000252622"
"11929","ENST00000453168"
"11930","ENST00000228567"
"11931","ENST00000512068"
"11932","ENST00000443590"
"11933","ENST00000395044"
"11934","ENST00000512557"
"11935","ENST00000586380"
"11936","ENST00000471387"
"11937","ENST00000524387"
"11938","ENST00000551897"
"11939","ENST00000590925"
"11940","ENST00000593480"
"11941","ENST00000549875"
"11942","ENST00000470687"
"11943","ENST00000582402"
"11944","ENST00000288167"
"11945","ENST00000162391"
"11946","ENST00000429898"
"11947","ENST00000454731"
"11948","ENST00000619268"
"11949","ENST00000521999"
"11950","ENST00000417141"
"11951","ENST00000625378"
"11952","ENST00000357355"
"11953","ENST00000573872"
"11954","ENST00000467519"
"11955","ENST00000474986"
